density,density_level,target_long_fraction_pct,model_key,model_label,method,method_variant,resource_profile,kv_profile,kv_profile_label,paper_default_kv,ttft_mode,gpu_count,physical_measurement_gpu_count,prefill_workers,decode_workers,output_tokens,decode_replay_mode,decode_batch_size,decode_batch_alpha,repeat_count,stage_measurement,execution_mode,kv_bytes_per_token,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,all_tpot_p50_ms,all_tpot_p90_ms,all_tpot_p99_ms,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,kv_transfer_mean_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms,long_request_count,long_tpot_p50_ms,long_tpot_p90_ms,long_tpot_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,measured_long_fraction,request_count,round_wall_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,short_request_count,short_tpot_p50_ms,short_tpot_p90_ms,short_tpot_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,throughput_rps,tpot_mean_ms,dispatcher,replica_count,replica_execution
mid_l50,mid,50,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4998.670575252618,5690.330171526875,5738.84843657841,,,,203.69444499374367,558.3243908185977,613.4644287527772,,5199.614396260586,5736.401624701102,5739.207006270299,20.0,,,,439.7106647520559,565.7768803532235,620.7772596512223,0.5,40.0,11136.851536996306,4723.312362257275,5335.858848498901,5339.512742285151,20.0,,,,144.8177907441277,163.32577774883248,167.6678454488865,3.5917016270436184,,least_backlog,2,real_split_workload_sequential_a100
mid_l70,mid,70,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4947.758176509524,5180.674985540099,5245.3900562552735,,,,368.93670124118216,491.05635742016614,590.9994535840815,,5039.922956246301,5201.372145721689,5247.070784177631,28.0,,,,439.448145480128,534.8195816477528,597.4480927846162,0.7,40.0,10581.768755464918,4838.672610247158,4934.3051235424355,4948.99882533733,12.0,,,,141.2505497573875,146.87365230638534,172.7957074844744,3.7801493258973817,,round_robin,2,real_split_workload_sequential_a100
mid_l70,mid,70,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5263.01175475237,5600.761775567662,5620.728358129272,,,,412.20500724739395,513.2016741030384,585.3688167201472,,5312.488198003848,5615.614802855998,5621.091872091638,28.0,,,,462.9583242494846,529.6471933717839,589.8325698790723,0.7,40.0,11126.335927007352,5245.632691250648,5301.781526586274,5303.247579429299,12.0,,,,149.01395325432532,164.04791977547575,166.29456983675482,3.5950743810392582,,least_backlog,2,real_split_workload_sequential_a100
mid_l90,mid,90,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5075.291062996257,5291.506090140319,5419.919155132084,,,,405.7415657443926,534.7554044536082,576.9709771394264,,5094.829139241483,5312.081940748612,5422.6677064507385,36.0,,,,424.98158423404675,536.6004082461586,576.9911668205168,0.9,40.0,10657.705344971368,4933.644687771448,4986.42532772501,5002.107270897832,4.0,,,,140.7205590076046,142.3555225977907,142.9037435495411,3.753153114051578,,round_robin,2,real_split_workload_sequential_a100
mid_l90,mid,90,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5283.529180727783,5845.0178460770985,6000.266037556285,,,,449.00050599244423,586.3914424320683,693.7392022603308,,5300.016580251395,5865.596314470167,6002.767648575536,36.0,,,,466.79845750622917,590.481746243313,696.9924497199826,0.9,40.0,10994.133435523003,5012.129653987358,5446.756509901024,5612.293991037295,4.0,,,,140.6084837508388,156.64886200102046,162.71478594571818,3.640837614716741,,least_backlog,2,real_split_workload_sequential_a100
high_l10,high,10,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4616.636673992616,4741.912597080227,5024.53973976837,,,,140.87469925289042,201.52968681359224,503.84435838001076,,4912.863357501919,5036.059038399253,5070.616934291902,4.0,,,,403.1244937359588,515.3110070998082,549.7109532592003,0.1,40.0,8837.688256503436,4598.529893992236,4722.164796243305,4729.780577185738,36.0,,,,140.7834625133546,143.5363245109329,173.07911464013154,4.526071280075543,,round_robin,2,real_split_workload_sequential_a100
high_l10,high,10,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4632.468846975826,4697.6367457042215,4987.91212953598,,,,141.75022501149215,148.9386704750359,437.72524315398186,,4880.467058741488,4988.237540327827,4989.21377270337,4.0,,,,376.1592804949032,438.5851531929802,441.16488330997527,0.1,40.0,8921.730368488026,4630.301198747475,4688.89143425622,4697.181598303723,36.0,,,,140.93595325539354,145.7199492433574,148.89034551888471,4.483435203719175,,least_backlog,2,real_split_workload_sequential_a100
high_l30,high,30,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4593.647348738159,5187.996996537549,5355.712846447423,,,,140.2903907437576,504.24755334388465,582.8161431456101,,5124.181121529546,5307.120067058713,5375.54850704124,12.0,,,,487.92957299156114,530.597392571508,606.1768826437765,0.3,40.0,8814.568843480647,4554.349815502064,4883.145161837456,5094.488457679108,28.0,,,,139.4549152610125,145.2453134523239,176.95969969790897,4.537951512818726,,round_robin,2,real_split_workload_sequential_a100
high_l30,high,30,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4909.62678300275,5148.043195702485,5455.865173121274,,,,153.97054799541365,438.95585987193056,550.1550581678748,,4918.2643647363875,5406.649091132567,5477.00937662652,12.0,,,,430.4646344826324,534.0525090665324,556.5650833165273,0.3,40.0,9184.89807598873,4957.512041248265,5101.206939987605,5125.1312485925155,28.0,,,,149.32170824613422,162.1030456502922,174.3988432266633,4.3589762853909875,,least_backlog,2,real_split_workload_sequential_a100
high_l50,high,50,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4886.137977489852,5228.765255524195,5448.112777209026,,,,152.82807024777867,516.3349317532266,667.4095131314243,,5037.4755564989755,5360.408616851782,5454.947015313082,20.0,,,,439.6278579806676,603.092928204569,674.889709733834,0.5,40.0,9152.067063495308,4821.693513484206,4995.64001688268,5136.046255399415,20.0,,,,141.212816524785,160.14246259583166,219.94132202788018,4.370622897321663,,round_robin,2,real_split_workload_sequential_a100
high_l50,high,50,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4967.953480008873,5292.137288599042,5412.9476724608685,,,,150.35347001685295,515.8222665340874,628.0216494665365,,5014.17230599327,5400.172410241794,5413.800427865644,20.0,,,,433.4234347479651,572.9789169796277,632.6614848602912,0.5,40.0,9332.76219296644,4695.735837231041,5054.979022717453,5057.525294018851,20.0,,,,143.06104824936483,149.642131163273,189.97053487546503,4.285976623115401,,least_backlog,2,real_split_workload_sequential_a100
high_l70,high,70,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5075.937668501865,5279.662530665519,5396.738527254784,,,,327.6791777461767,513.0636544869049,655.0263243427617,,5073.754978002398,5318.62810656603,5398.222124877502,28.0,,,,423.12236726866104,545.7418331003282,664.3207217860618,0.7,40.0,9271.856985494052,5094.060763251036,5115.256056506769,5118.155572152755,12.0,,,,141.88103174092248,150.11697754671331,181.6435047137202,4.31426673512533,,round_robin,2,real_split_workload_sequential_a100
high_l70,high,70,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5340.841049765004,5570.295829701354,5662.5127312931,,,,185.55635400116444,585.475853268872,650.523617369181,,5342.37605999806,5602.209193535964,5663.090197517886,28.0,,,,446.617481240537,599.6261357795447,653.9069629486767,0.7,40.0,9496.522430005993,5299.022222257918,5346.52019997302,5347.174678618612,12.0,,,,151.9245662348112,165.40920537081547,166.07507973327301,4.212068661908992,,least_backlog,2,real_split_workload_sequential_a100
high_l90,high,90,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,5252.128469262971,5558.4886415163055,5697.196413856291,,,,437.05044825037476,593.9709096419392,666.1052679599379,,5252.128469262971,5567.825415520929,5700.095951255935,36.0,,,,451.85528075671755,594.5568722527241,666.5581897614175,0.9,40.0,9353.591450026981,5240.389882266754,5362.581135996152,5363.557100939215,4.0,,,,141.27501449547708,144.1977897833567,144.9468046083348,4.276435136845369,,round_robin,2,real_split_workload_sequential_a100
high_l90,high,90,mistral-7b-instruct-v0.2,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,5464.736605019425,5936.612632311881,6059.672213323356,,,,436.21875524695497,584.5218019501772,673.225590211805,,5429.436095510027,5963.6858775047585,6062.45417616301,36.0,,,,466.7451495042769,593.4648017573636,675.155941012781,0.9,40.0,9821.440716509498,5634.586121261236,5679.062189967954,5679.805837056192,4.0,,,,154.04340178065468,160.16808834974654,160.36048507259693,4.072731919079145,,least_backlog,2,real_split_workload_sequential_a100
mid_l10,mid,10,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4478.892084749532,4625.909520938876,4792.365682646923,,,,139.51150147477165,164.21021509449955,437.4117352333269,,4400.035085505806,4755.634095138521,4882.360375643184,4.0,,,,401.39186575834174,439.8741354147205,447.2613359589013,0.1,40.0,10272.840208503527,4563.222760494682,4625.314566263114,4628.966456565831,36.0,,,,135.28951900661923,141.77411500713788,145.4054985952098,3.8937668879989156,,round_robin,2,real_split_workload_sequential_a100
mid_l10,mid,10,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4100.959704752313,4146.997805900173,4411.148605249764,,,,125.28166300035082,154.70822597271788,421.81869587482646,,4372.713080258109,4416.112843653536,4431.005558864854,4.0,,,,381.03075450635515,427.39592193684075,444.12760012288345,0.1,40.0,9733.994969005334,4096.803880020161,4117.6129377417965,4128.304347165977,36.0,,,,124.99769125133753,126.79484876571223,134.23759730067104,4.109310022827081,,least_backlog,2,real_split_workload_sequential_a100
mid_l30,mid,30,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4065.141364495503,4429.183222097345,4550.053417843301,,,,125.02325102104805,387.7799254027195,506.0558998747728,,4348.668389764498,4522.290375723969,4560.068856414873,12.0,,,,324.88712524354924,449.71692731778603,530.451498364564,0.3,40.0,9691.435451021283,4050.0826939969556,4162.075140341767,4270.7308341233875,28.0,,,,123.73321350605693,126.27538043598179,127.84236092033098,4.127361625459047,,round_robin,2,real_split_workload_sequential_a100
mid_l30,mid,30,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4127.771981497062,4396.739347462426,4455.75931887317,,,,127.00323552417103,391.89723882009287,453.53866926336195,,4373.570579249645,4448.773158949916,4458.4546373732155,12.0,,,,380.75917700189166,450.0727358885342,455.00332575000357,0.3,40.0,9743.091527502162,4118.6607884883415,4138.574353622971,4145.377830246289,28.0,,,,125.54948225442786,129.66872800025158,132.2436020913301,4.105473844646603,,least_backlog,2,real_split_workload_sequential_a100
mid_l50,mid,50,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4411.053252013517,4897.653098660521,5059.584304775053,,,,147.27790650795214,453.53877503366675,597.793690530525,,4689.528641014476,5020.8697713009315,5066.796934380836,20.0,,,,375.7935972389532,527.3962483042851,611.5377151311258,0.5,40.0,10165.56247552075,4169.966540983296,4684.622172999661,4780.3549511305755,20.0,,,,124.82714625366498,143.27869546541478,218.68385718553316,3.938453220027119,,round_robin,2,real_split_workload_sequential_a100
mid_l50,mid,50,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4380.060030496679,4695.734850689769,4858.392154309549,,,,141.93770801648498,445.88153650111053,484.76286915130913,,4570.059446225059,4797.231401744648,4871.733398514916,20.0,,,,381.60687251365744,459.11000361666083,486.56150214839727,0.5,40.0,10300.474717476478,4188.295493469923,4434.489453074639,4473.83247590973,20.0,,,,125.69688499206677,136.51288416294847,142.9286019736901,3.88414108277108,,least_backlog,2,real_split_workload_sequential_a100
mid_l70,mid,70,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4371.904249492218,4577.765255240956,4631.5722687519155,,,,321.4281469990965,457.3598561109975,547.2462740770425,,4480.550267748185,4603.062782099005,4632.795633294154,28.0,,,,358.58487150107976,468.15297332650516,556.5938214407652,0.7,40.0,9978.124528496159,4323.563002006267,4377.3157507239375,4382.141890558996,12.0,,,,124.73496474558488,127.87777903431561,130.83212914207252,4.008770486282057,,round_robin,2,real_split_workload_sequential_a100
mid_l70,mid,70,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4496.659345240914,5094.1340145946015,5236.244073791313,,,,316.1272732395446,490.75581903452985,573.7275874288753,,4543.626357481116,5102.296078755171,5237.34999601671,28.0,,,,373.6906692502089,494.7851691249525,580.2785679139197,0.7,40.0,10335.74879297316,4259.276462733396,4884.289431668003,4885.498460381932,12.0,,,,125.5530315102078,140.0081900123041,140.74077713914448,3.8700763788743293,,least_backlog,2,real_split_workload_sequential_a100
mid_l90,mid,90,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4606.1798539885785,4816.155431611696,4933.5126003396,,,,344.284841499757,481.5768986067269,528.5869880189421,,4615.181684741401,4827.260785998078,4935.317878916976,36.0,,,,366.46640648541506,484.1654330084566,529.1310349392006,0.9,40.0,10172.903673481502,4485.47777022759,4590.4186133353505,4600.099551226012,4.0,,,,129.38781574484892,137.17941904324107,138.95764483546373,3.933045484482948,,round_robin,2,real_split_workload_sequential_a100
mid_l90,mid,90,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4506.739269767422,4770.804151636548,4890.942652922822,,,,346.7273997521261,470.48956310609356,549.2782863852335,,4516.500283483765,4774.171754252166,4892.118392622797,36.0,,,,376.7938014934771,471.7410035082139,551.0213690664386,0.9,40.0,10121.426082520378,4337.437922251411,4479.431931010913,4533.971295167576,4.0,,,,123.30246000783518,126.27214488165919,127.17048092541518,3.9520124711471496,,least_backlog,2,real_split_workload_sequential_a100
high_l10,high,10,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4450.282683261321,4650.232495152159,4950.969603364938,,,,132.99855947843753,172.4337019230009,459.2155547512811,,4863.28230224899,4963.364044897025,5000.547369493288,4.0,,,,372.82713552122004,471.04272411961574,506.5242322246195,0.1,40.0,8841.045883970783,4110.839826738811,4645.5157592572505,4650.644646745059,36.0,,,,126.71010650228709,142.90932373842224,149.53875923674786,4.524351595172789,,round_robin,2,real_split_workload_sequential_a100
high_l10,high,10,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4111.637462730869,4238.397945190081,4476.872467154753,,,,125.49107903032564,144.71017085015785,424.4898895776714,,4368.226416510879,4483.591046847869,4503.746785927215,4.0,,,,365.4562555166194,427.67728709441144,437.2394796446315,0.1,40.0,8328.760090499538,4110.51937751472,4175.099966276321,4247.196986664494,36.0,,,,125.33334849285893,134.0524075058056,136.4165230508661,4.802636148477574,,least_backlog,2,real_split_workload_sequential_a100
high_l30,high,30,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4448.916249224567,5095.591520538437,5237.278119689436,,,,133.71454174921382,473.0939316796139,499.8726241319673,,5017.3220607684925,5187.0641927002,5256.608773547341,12.0,,,,443.5257462610025,492.37539780151565,502.68051215971354,0.3,40.0,8827.468355469155,4100.380034768023,4808.001449808944,4983.213550295623,28.0,,,,125.68475777516142,142.31804324081168,154.92428571596975,4.5313151119625985,,round_robin,2,real_split_workload_sequential_a100
high_l30,high,30,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4161.287312002969,4428.928907297086,4481.150738986325,,,,128.48581426078454,394.14334030298056,453.76758307334967,,4405.640547993244,4477.229530972545,4482.051411755965,12.0,,,,366.7687405250035,452.14380015677307,454.2847871698905,0.3,40.0,8371.703752493742,4150.052288241568,4177.01417429198,4182.29943207989,28.0,,,,127.19854224997107,131.85782111540902,133.8079935219139,4.778000059386089,,least_backlog,2,real_split_workload_sequential_a100
high_l50,high,50,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4320.748541227658,4638.498803917901,4765.744727926212,,,,149.1155094699934,458.22260148997884,572.9767017028644,,4493.709232730907,4687.861768010771,4789.520540525555,20.0,,,,351.11221826809924,506.4212067372864,588.3371116031775,0.5,40.0,8563.381819968465,4262.27699276933,4431.705495424103,4495.623562796391,20.0,,,,125.27749750006478,160.33013909764125,264.72012341517245,4.671186197629501,,round_robin,2,real_split_workload_sequential_a100
high_l50,high,50,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4274.044749501627,4472.0826479111565,4580.2305815625,,,,134.9227187311044,446.212769910926,521.596902202873,,4353.492789494339,4538.722507428611,4589.250690757763,20.0,,,,351.8190342729213,467.10913214483304,528.8572539066081,0.5,40.0,8522.50071549218,4215.815767500317,4283.506160893012,4286.541118635796,20.0,,,,125.985018996289,132.11416109697893,152.2973517028731,4.6937106568598725,,least_backlog,2,real_split_workload_sequential_a100
high_l70,high,70,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4396.48687375302,4613.735428903601,4733.5741926773335,,,,319.3549264833564,443.532168425736,520.870301691757,,4470.950714763603,4639.236522547435,4748.212442780787,28.0,,,,358.6940687382594,472.59864865627605,522.5742260945844,0.7,40.0,8590.806582974294,4316.041583006154,4408.394982630853,4415.315513593378,12.0,,,,123.72176448116079,130.26319724158384,176.72961653355745,4.656141527614565,,round_robin,2,real_split_workload_sequential_a100
high_l70,high,70,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4566.763001261279,4719.0850089042215,4948.449810025631,,,,323.95662876660936,468.3878272626316,556.724416083598,,4609.344162003254,4797.534208631259,4950.419582786853,28.0,,,,373.53450775844976,502.73473875713535,561.1921800600248,0.7,40.0,8660.823449029378,4451.83070722851,4630.514656956075,4632.176843041088,12.0,,,,129.43612325761933,135.8338569989428,138.47198296745773,4.61850374025366,,least_backlog,2,real_split_workload_sequential_a100
high_l90,high,90,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-RR,,,,,,2.0,,,,,,,,2,,,,4556.259472519741,4826.016053187777,4915.984103693045,,,,338.4602465230273,508.77273917139973,577.8148721877369,,4559.074662771309,4829.39417999296,4917.101548492792,36.0,,,,368.15049349388573,517.5997277692659,579.5585505300551,0.9,40.0,8639.273906496801,4578.743798992946,4636.269726432511,4637.627412919246,4.0,,,,123.05518773791846,123.98617883736733,124.29954367136816,4.6300316338309875,,round_robin,2,real_split_workload_sequential_a100
high_l90,high,90,qwen2.5-7b-instruct,,CUCUMIS,CUCUMIS-2A100-LB,,,,,,2.0,,,,,,,,2,,,,4739.878490247065,5161.594916292233,5271.6205927339615,,,,359.2148530005943,489.31094305589806,618.807561188296,,4723.060981006711,5184.250495483866,5274.625611273223,36.0,,,,382.58122399565764,518.7983992509544,620.5471091685467,0.9,40.0,9109.534610996745,4902.3315950034885,4941.192786715692,4941.782766683609,4.0,,,,132.5715412531281,141.38937366369646,141.92268833314301,4.391060837597821,,least_backlog,2,real_split_workload_sequential_a100
