density,model_key,dispatcher,repeat_index,replica_id,req_id,arrival_offset_s,first_latency_ms,finish_latency_ms,scheduled_first_latency_ms,scheduled_finish_latency_ms,first_event_index,finish_event_index,is_short
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_33,0.53832,450.439244043082,4707.253087020945,495.3896960359998,4752.203539013863,22,664,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,short_a,0.786536,128.92675295006484,4384.790004987735,184.03788894647732,4439.901140984148,21,649,True
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_32,1.005053,385.0001989630982,4646.2752929655835,413.66782097611576,4674.942914978601,50,750,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_12,1.511019,315.9237849758938,4601.621013018303,348.406326957047,4634.103554999456,81,848,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_b,1.786233,508.0920420004986,4723.689824983012,517.3339110333472,4732.931694015861,123,932,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_07,1.962443,384.6219260012731,4597.433508024551,407.4410339817405,4620.252616005018,131,946,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_06,2.175246,137.28076400002465,4350.0923460233025,194.63803397957236,4407.44961600285,132,947,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_05,2.60303,327.1332500153221,4521.899809013121,342.43119100574404,4537.197750003543,216,1047,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_16,2.727991,136.2021429813467,4330.091379990336,155.39149101823568,4349.2807280272245,205,1036,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_11,3.16621,322.4613649654202,4510.681272018701,351.17979597998783,4539.399703033268,316,1129,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_22,3.564906,408.3649480016902,4497.619625995867,424.6365580474958,4513.8912360416725,377,1177,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_24,3.643152,466.019026003778,4496.923419996165,468.38342503178865,4499.287819024175,403,1185,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_10,3.858801,494.48691797442734,4502.138215990271,528.4607229987159,4536.11202101456,462,1210,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_20,4.12457,141.91815903177485,4147.798604040872,200.05615503760055,4205.936600046698,446,1204,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_29,4.470999,325.84706600755453,4317.682050052099,367.9284299723804,4359.763414016925,553,1238,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_28,4.88212,324.15846100775525,4298.731098999269,344.31714098900557,4318.88977898052,660,1257,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_26,5.32165,326.17551198927686,4276.838040037546,358.34591498132795,4309.008443029597,746,1271,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,0,long_extra_31,5.706839,462.93915598653257,4376.967473945115,499.85582602676004,4413.884143985342,872,1280,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_17,0.15815,263.03166104480624,4398.6971010454,263.0989870522171,4398.764427052811,1,480,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,short_extra_00,0.366547,124.23674802994356,4297.8456990094855,178.9476330159232,4352.556583995465,4,510,True
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,mid_b,0.715111,123.29166795825586,4318.327278946526,140.3368299943395,4335.37244098261,15,582,True
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_15,0.899694,385.5679000262171,4592.862749006599,403.92212598817423,4611.216974968556,37,682,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_14,1.402886,448.6526930122636,4681.571113993414,475.94070801278576,4708.859128993936,76,814,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_a,1.629343,133.3687219885178,4362.237776978873,188.01067100139335,4416.879725991748,70,798,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_08,1.929305,390.4498220072128,4612.792100990191,403.9548470173031,4626.297126000281,121,913,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_03,2.109698,134.76519304094836,4356.777476030402,159.76925002178177,4381.781533011235,113,899,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_25,2.250032,319.4452690077014,4536.365535052028,338.8995489804074,4555.8198150247335,146,961,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_13,2.670356,323.7075509969145,4537.71341900574,368.08295297669247,4582.088820985518,209,1038,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_19,2.887095,133.34893400315195,4347.354802011978,151.34395298082381,4365.34982098965,219,1039,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_30,3.392474,327.302363992203,4534.54939898802,351.07970400713384,4558.3267390029505,341,1139,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_02,3.598687,134.6989650046453,4341.946000000462,144.86670400947332,4352.11373900529,342,1140,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_01,3.788139,391.7840900248848,4584.733085997868,411.1054940149188,4604.054489987902,434,1190,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_09,4.099986,421.87757400097325,4510.3107650065795,456.9284270401113,4545.3616180457175,477,1214,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_27,4.192797,422.51200700411573,4509.988270001486,428.97713102865964,4516.45339402603,506,1220,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_23,4.549722,429.5159190078266,4466.827098978683,436.74175400519744,4474.052933976054,578,1241,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_21,5.01184,396.20533800916746,4409.566047019325,434.87976503092796,4448.240474041086,678,1263,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_04,5.467845,471.3277170085348,4445.679541036952,514.4253650214523,4488.77718904987,794,1280,False
mid_l90,qwen2.5-7b-instruct,round_robin,0,1,long_extra_18,5.743677,144.75896599469706,4118.406221037731,176.09576298855245,4149.743018031586,778,1278,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,short_extra_01,0.075645,64.21659101033583,4379.850946017541,64.28116100141779,4379.915516008623,1,449,True
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_00,0.229614,375.56549394503236,4740.912216948345,407.9481949447654,4773.294917948078,10,572,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_33,0.53832,441.6519440128468,4815.343255002517,477.6788189774379,4851.370129967108,22,664,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,short_a,0.786536,129.1211869684048,4499.718270963058,167.63049393193796,4538.227577926591,21,649,True
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_32,1.005053,378.3758420031518,4761.453058978077,389.3360929796472,4772.4133099545725,50,752,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_12,1.511019,315.830826992169,4720.056680031121,324.08275693887845,4728.30860997783,81,851,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_b,1.786233,559.6908489824273,4840.197663987055,608.576621976681,4889.083436981309,130,950,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_07,1.962443,431.89047498162836,4712.3972899862565,432.36662197159603,4712.873436976224,123,949,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_06,2.175246,187.1580759761855,4467.664890980814,219.5636219694279,4500.070436974056,131,951,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_05,2.60303,324.68138402327895,4592.2077120048925,366.47464300040156,4634.000970982015,215,1051,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_16,2.727991,135.90347400167957,4401.582370977849,180.0453609903343,4445.7242579665035,204,1040,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_11,3.16621,318.42378602596,4576.530375983566,370.97619101405144,4629.0827809716575,315,1133,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_22,3.564906,406.8346240092069,4567.3141879960895,442.1089789830148,4602.588542969897,376,1181,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_24,3.643152,465.08873195853084,4569.148065987974,485.6539419852197,4589.713276014663,402,1189,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_10,3.858801,546.093626995571,4573.20492801955,596.7595159891061,4623.870817013085,459,1214,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_20,4.12457,418.2087139924988,4416.758299979847,422.4752470036037,4421.024832990952,474,1220,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_29,4.470999,328.5134980105795,4309.337987040635,404.581579961814,4385.40606899187,535,1240,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_28,4.88212,322.60965200839564,4287.099863984622,379.58215398248285,4344.072365958709,643,1259,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_26,5.32165,324.02336702216417,4270.715605001897,327.1716409944929,4273.863878974225,717,1271,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,0,long_extra_31,5.706839,463.65700103342533,4378.026507038157,468.84407399920747,4383.21358000394,846,1280,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_17,0.15815,292.6293299533427,4962.120068958029,292.6975460140966,4962.188285018783,1,552,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,short_extra_00,0.366547,140.90166002279148,4812.312491994817,225.21158499876037,4896.622416970786,4,585,True
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,mid_b,0.715111,149.3836980080232,4817.560416995548,166.8772890116088,4835.054007999133,13,647,True
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_15,0.899694,421.51899402961135,5104.711117048282,474.5046049938537,5157.6967280125245,35,756,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_14,1.402886,544.7290389565751,5178.538307955023,587.4095759936608,5221.218844992109,68,885,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_a,1.629343,402.8495519887656,5036.009664996527,434.0071940096095,5067.167307017371,69,900,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_08,1.929305,498.9203740260564,5060.658569040243,559.9214640096761,5121.659659023862,105,971,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_03,2.109698,471.0524500114843,4988.881402008701,495.3644819906913,5013.193433987908,115,985,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_25,2.250032,204.95824102545157,4766.696436039638,239.19446399668232,4800.9326590108685,106,972,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_13,2.670356,362.006162002217,4867.821144987829,369.407702004537,4875.222684990149,161,1051,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_19,2.887095,145.8613880095072,4651.676370995119,152.66870200866833,4658.48368499428,171,1052,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_30,3.392474,361.8244419922121,4858.562553010415,363.50508499890566,4860.243196017109,282,1143,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_02,3.598687,147.39020098932087,4644.128312007524,157.29208500124514,4654.030196019448,283,1144,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_01,3.788139,430.66479603294283,4917.182271019556,470.1063010143116,4956.623776000924,375,1194,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_09,4.099986,146.8027750379406,4633.320250024553,158.2593010389246,4644.776776025537,376,1195,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_27,4.192797,357.2691199951805,4839.355482021347,422.7504640002735,4904.83682602644,452,1221,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_23,4.549722,430.9997279779054,4902.647558017634,496.85997096821666,4968.507801007945,549,1246,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_21,5.01184,429.7134730149992,4888.1305230315775,464.4905240274966,4922.907574044075,644,1265,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_04,5.467845,508.7831760174595,4945.4458730178885,517.3006980330683,4953.963395033497,753,1280,False
mid_l90,qwen2.5-7b-instruct,round_robin,1,1,long_extra_18,5.743677,149.06559797236696,4585.523282992654,171.14805500023067,4607.605740020517,736,1278,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,short_extra_01,0.075645,65.33681001747027,4150.810245017055,65.4010780272074,4150.874513026793,1,469,True
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_00,0.229614,377.82112398417667,4584.5094789983705,411.222968949005,4617.911323963199,10,590,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,mid_b,0.715111,124.10559097770602,4344.531618000474,175.48589396756142,4395.911920990329,19,653,True
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,short_a,0.786536,122.88391700712964,4345.468332991004,165.2072969591245,4387.791712942999,23,669,True
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_15,0.899694,379.3958200258203,4619.479250977747,431.45876098424196,4671.542191936169,48,756,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_14,1.402886,500.91481499839574,4716.11750498414,555.0169569905847,4770.219646976329,94,890,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_a,1.629343,374.6652519912459,4589.527633972466,394.2106189788319,4609.073000960052,95,905,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_08,1.929305,391.53677702415735,4598.63270202186,420.15248199459165,4627.248406992294,139,976,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_03,2.109698,133.53022397495806,4340.272200002801,175.05965294549242,4381.801628973335,130,962,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_25,2.250032,321.74325903179124,4524.636871996336,356.49080999428406,4559.3844229588285,167,1024,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_13,2.670356,326.24696497805417,4517.419551033527,327.25182693684474,4518.424412992317,227,1090,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_19,2.887095,322.11925700539723,4509.743941016495,367.2342079808004,4554.858891991898,271,1130,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_30,3.392474,328.413391020149,4501.32370099891,378.3799519878812,4551.290261966642,379,1203,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_02,3.598687,136.58230798318982,4309.492617961951,172.1669519902207,4345.0772619689815,380,1204,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_01,3.788139,392.603243002668,4550.560475967359,438.3805129909888,4596.33774595568,479,1254,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_09,4.099986,421.7570790206082,4473.512705997564,483.8672149926424,4535.622841969598,522,1278,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_27,4.192797,422.33424400910735,4472.912085999269,456.0922249802388,4506.6700669704005,552,1284,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_23,4.549722,398.0367019539699,4440.552877960727,432.2001049295068,4474.7162809362635,631,1305,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_21,5.01184,395.4927289742045,4414.8858319967985,429.75977197056636,4449.15287499316,735,1327,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_04,5.467845,472.7922470192425,4447.9864470195025,510.50674001453444,4485.7009400147945,852,1344,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,0,long_extra_18,5.743677,143.41216802131385,4122.125665016938,168.29559701727703,4147.009094012901,836,1342,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_17,0.15815,266.47944399155676,4720.837782020681,266.5442280122079,4720.902566041332,1,473,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,short_extra_00,0.366547,127.35875404905528,4584.99624702381,185.51063601626083,4643.148128991015,4,504,True
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_33,0.53832,448.7075119977817,4915.458180010319,462.45176502270624,4929.202433035243,19,606,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_32,1.005053,383.02506698528305,4866.672753007151,442.24107498303056,4925.888761004899,41,710,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_12,1.511019,322.8995330282487,4820.312993018888,324.3035610066727,4821.717020997312,62,796,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_b,1.786233,562.3452070285566,4947.349619993474,611.4450070308521,4996.44941999577,103,895,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_07,1.962443,430.6858790223487,4815.690291987266,435.2350070257671,4820.239419990685,97,894,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_06,2.175246,184.76798600750044,4569.772398972418,222.432007023599,4607.436419988517,104,896,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_05,2.60303,330.14288096455857,4706.055817950983,380.87244000053033,4756.785376986954,179,996,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_16,2.727991,137.19096197746694,4510.998159006704,192.25140899652615,4566.058606025763,169,985,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_11,3.16621,349.66853202786297,4692.7557029994205,360.1073860190809,4703.194556990638,260,1069,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_22,3.564906,413.9557720045559,4660.7986590242945,440.8562169992365,4687.699104018975,316,1117,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_24,3.643152,467.7558550029062,4662.644552998245,481.64706403622404,4676.535762031563,340,1125,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_10,3.858801,544.1043580067344,4667.127222986892,593.1156100123189,4716.138474992476,393,1150,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_20,4.12457,418.6245519667864,4514.879417954944,418.88274101074785,4515.1376069989055,408,1156,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_29,4.470999,335.56815702468157,4417.857602995355,408.0535660032183,4490.343011973891,469,1176,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_28,4.88212,328.74082296621054,4394.355635973625,390.63747797627,4456.252290983684,571,1195,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_26,5.32165,329.165450995788,4375.381676014513,345.42329801479355,4391.639523033518,645,1207,False
mid_l90,qwen2.5-7b-instruct,least_backlog,0,1,long_extra_31,5.706839,470.996180025395,4487.9108120221645,497.5564990309067,4514.471131027676,776,1216,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,short_extra_01,0.075645,66.44204596523196,4136.1319329589605,66.50677497964352,4136.196661973372,1,470,True
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_00,0.229614,376.52505596634,4567.443262960296,412.4394369428046,4603.357643936761,10,591,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,mid_b,0.715111,123.78066004021093,4329.152912017889,174.82586798723787,4380.198119964916,19,654,True
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,short_a,0.786536,122.43967200629413,4330.598825996276,164.3311169464141,4372.490270936396,23,670,True
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_15,0.899694,381.6055689821951,4604.03053596383,432.7934679458849,4655.218434927519,48,757,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_14,1.402886,501.28819298697636,4688.783883000724,556.6500689601526,4744.1457589739,94,891,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_a,1.629343,373.43320599757135,4559.499221970327,395.41702397400513,4581.483039946761,95,906,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_08,1.929305,389.73912701476365,4566.907120984979,419.9887129943818,4597.156706964597,139,977,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_03,2.109698,133.3937980234623,4310.571046022233,175.7076559588313,4352.884903957602,130,963,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_25,2.250032,318.1989489821717,4492.3473030212335,353.5954099497758,4527.743763988838,167,1025,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_13,2.670356,326.1383979697712,4498.250432952773,384.87868395168334,4556.990718934685,237,1102,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_19,2.887095,134.82467597350478,4306.936710956506,168.1396839558147,4340.251718938816,248,1103,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_30,3.392474,324.5452990522608,4485.819439054467,364.33094600215554,4525.6050860043615,381,1203,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_02,3.598687,133.5253530414775,4294.7994930436835,158.11794600449502,4319.392086006701,382,1204,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_01,3.788139,391.51783898705617,4537.773524993099,423.70266193756834,4569.958347943611,481,1254,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_09,4.099986,424.5315740117803,4463.856407033745,471.88967297552153,4511.214505997486,524,1278,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_27,4.192797,424.00603101123124,4463.2676870096475,443.08690197067335,4482.34855796909,554,1284,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_23,4.549722,393.8581340480596,4418.684007017873,416.0456329700537,4440.871505939867,633,1305,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_21,5.01184,396.04358799988404,4420.49984598998,414.2789960023947,4438.7352539924905,737,1327,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_04,5.467845,468.8853829866275,4454.398834030144,490.8138259779662,4476.327277021483,854,1344,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,0,long_extra_18,5.743677,144.5901730330661,4128.829301043879,153.55619799811393,4137.795326008927,838,1342,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_17,0.15815,267.5849180086516,4631.1214859597385,267.6494390470907,4631.186006998178,1,476,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,short_extra_00,0.366547,127.18183803372085,4495.066202012822,186.44288799259812,4554.327251971699,4,507,True
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_33,0.53832,450.05502097774297,4830.567064986099,464.7373119951226,4845.249356003478,19,608,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_32,1.005053,384.1892569907941,4779.333095008042,446.51687797158957,4841.660715988837,41,710,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_12,1.511019,326.8350230064243,4736.449522024486,332.63497095322236,4742.249469971284,62,795,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_b,1.786233,570.2014780254103,4857.462610001676,627.6403579977341,4914.901489974,103,894,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_07,1.962443,436.9730780017562,4724.234209978022,451.4303579926491,4738.6914899689145,97,893,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_06,2.175246,187.54687596810982,4474.808007944375,238.62735799048096,4525.888489966746,104,895,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_05,2.60303,329.80454596690834,4635.017112013884,333.7169559672475,4638.929522014223,171,984,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_16,2.727991,137.198599986732,4440.802594996057,145.55083098821342,4449.154825997539,161,973,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_11,3.16621,325.7511170231737,4617.69376200391,352.16108901659027,4644.103733997326,262,1066,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_22,3.564906,412.48205804731697,4607.824510021601,431.0188480303623,4626.361300004646,318,1114,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_24,3.643152,469.35722598573193,4607.156547019258,474.8852589982562,4612.684580031782,342,1122,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_10,3.858801,495.28371600899845,4613.060867006425,534.6734269987792,4652.4505779962055,397,1147,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_20,4.12457,142.56348804337904,4258.920260996092,205.894660030026,4322.251432982739,382,1141,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_29,4.470999,331.51298901066184,4430.720200994983,383.5534579702653,4482.760669954587,488,1175,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_28,4.88212,331.0628259787336,4410.366362950299,369.83451497508213,4449.1380519466475,588,1194,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_26,5.32165,330.86281799478456,4384.084872959647,392.8062630002387,4446.028317965101,675,1208,False
mid_l90,qwen2.5-7b-instruct,least_backlog,1,1,long_extra_31,5.706839,473.8183610024862,4492.553353018593,481.4665850135498,4500.201577029657,790,1216,False
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_16,0.056734,71.51675201021135,4559.339338040445,71.58267399063334,4559.405260020867,1,668,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_17,0.17221,136.8297899607569,4633.003978990018,162.24621096625924,4658.420399995521,5,726,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_29,0.40374,140.72869799565524,4641.696523001883,141.7169279884547,4642.684752994683,12,781,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_13,0.589902,139.53319803113118,4652.930124022532,167.10372001398355,4680.500646005385,22,833,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_a,0.753789,141.89556398196146,4655.849237984512,145.1268889941275,4659.080562996678,31,866,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_07,1.133264,141.15050697000697,4656.725449021906,190.70592895150185,4706.2808710034005,62,957,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,long_extra_00,1.339675,362.9445749684237,4872.044987976551,418.80528995534405,4927.905702963471,94,1041,False
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_24,1.471833,146.9061910174787,4657.095161033794,213.45166896935552,4723.640638985671,93,1028,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,long_b,1.631435,511.7978210328147,5006.306082010269,565.667940012645,5060.1762009900995,150,1114,False
high_l10,qwen2.5-7b-instruct,round_robin,0,0,long_a,1.952273,367.27847601287067,4861.005072016269,388.988804013934,4882.715400017332,161,1136,False
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_30,2.045993,152.24614104954526,4645.672409038525,224.01019802782685,4717.436466016807,160,1126,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_19,2.374658,140.73390903649852,4637.716461031232,179.28279598709196,4676.2653479818255,205,1164,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_02,2.673679,142.77753996429965,4636.575846991036,165.12561996933073,4658.923926996067,254,1197,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_10,2.732364,140.7241109991446,4636.228323972318,176.52250098763034,4672.026713960804,268,1205,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_20,2.894101,142.26534799672663,4637.264346005395,157.06917800707743,4652.068176015746,297,1218,True
high_l10,qwen2.5-7b-instruct,round_robin,0,0,short_extra_21,3.093428,141.4939840324223,4634.367679012939,171.79262900026515,4664.666323980782,343,1234,True
